TimeCreated,EventID,Computer,Channel,EventRecordID,Level,Provider,UtcTime,Image,CommandLine,ParentImage,SourceImage,TargetImage,GrantedAccess,DestinationIp,DestinationPort,TargetFilename,User,RuleName,ParentCommandLine,CallTrace,Message
,12,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:13.798,,,,,,,,,,,-,,,"Registry object added or deleted:
RuleName: -
EventType: CreateKey
UtcTime: 2020-08-07 14:34:13.798
ProcessGuid: {9f85ce58-59d8-5f2b-0c00-000000000400}
ProcessId: 704
Image: C:\windows\system32\lsass.exe
TargetObject: HKLM\System\CurrentControlSet\Services\Tcpip\Parameters"
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:04.720,C:\Windows\System32\svchost.exe,,,,,,fe80:0:0:0:3816:b2ee:1b9b:324b,135,,NT AUTHORITY\NETWORK SERVICE,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:34:04.720
ProcessGuid: {9f85ce58-59dc-5f2b-0f00-000000000400}
ProcessId: 976
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE
Protocol: tcp
Initiated: false
SourceIsIpv6: true
SourceIp: fe80:0:0:0:3816:b2ee:1b9b:324b
SourceHostname: -
SourcePort: 54222
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: fe80:0:0:0:3816:b2ee:1b9b:324b
DestinationHostname: -
DestinationPort: 135
DestinationPortName: -"
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:04.740,C:\Windows\System32\dfsrs.exe,,,,,,fe80:0:0:0:3816:b2ee:1b9b:324b,389,,NT AUTHORITY\SYSTEM,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:34:04.740
ProcessGuid: {9f85ce58-59ed-5f2b-4f00-000000000400}
ProcessId: 3596
Image: C:\Windows\System32\dfsrs.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: fe80:0:0:0:3816:b2ee:1b9b:324b
SourceHostname: -
SourcePort: 54223
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: fe80:0:0:0:3816:b2ee:1b9b:324b
DestinationHostname: -
DestinationPort: 389
DestinationPortName: -"
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:04.740,C:\Windows\System32\lsass.exe,,,,,,fe80:0:0:0:3816:b2ee:1b9b:324b,389,,NT AUTHORITY\SYSTEM,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:34:04.740
ProcessGuid: {9f85ce58-59d8-5f2b-0c00-000000000400}
ProcessId: 704
Image: C:\Windows\System32\lsass.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: false
SourceIsIpv6: true
SourceIp: fe80:0:0:0:3816:b2ee:1b9b:324b
SourceHostname: -
SourcePort: 54223
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: fe80:0:0:0:3816:b2ee:1b9b:324b
DestinationHostname: -
DestinationPort: 389
DestinationPortName: -"
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:04.747,C:\Windows\System32\dfsrs.exe,,,,,,fe80:0:0:0:3816:b2ee:1b9b:324b,389,,NT AUTHORITY\SYSTEM,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:34:04.747
ProcessGuid: {9f85ce58-59ed-5f2b-4f00-000000000400}
ProcessId: 3596
Image: C:\Windows\System32\dfsrs.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: fe80:0:0:0:3816:b2ee:1b9b:324b
SourceHostname: -
SourcePort: 54224
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: fe80:0:0:0:3816:b2ee:1b9b:324b
DestinationHostname: -
DestinationPort: 389
DestinationPortName: -"
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:04.747,C:\Windows\System32\lsass.exe,,,,,,fe80:0:0:0:3816:b2ee:1b9b:324b,389,,NT AUTHORITY\SYSTEM,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:34:04.747
ProcessGuid: {9f85ce58-59d8-5f2b-0c00-000000000400}
ProcessId: 704
Image: C:\Windows\System32\lsass.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: false
SourceIsIpv6: true
SourceIp: fe80:0:0:0:3816:b2ee:1b9b:324b
SourceHostname: -
SourcePort: 54224
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: fe80:0:0:0:3816:b2ee:1b9b:324b
DestinationHostname: -
DestinationPort: 389
DestinationPortName: -"
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:13.303,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,10.10.10.5,80,,THESHIRE\pgustavo,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:34:13.303
ProcessGuid: {297bc33e-65d0-5f2d-8207-000000000400}
ProcessId: 1648
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: THESHIRE\pgustavo
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 172.18.39.5
SourceHostname: -
SourcePort: 65405
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.10.10.5
DestinationHostname: -
DestinationPort: 80
DestinationPortName: -"
,5,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:16.931,,,,,,,,,,,-,,,"Process terminated:
RuleName: -
UtcTime: 2020-08-07 14:34:16.931
ProcessGuid: {297bc33e-65d2-5f2d-8307-000000000400}
ProcessId: 1400
Image: C:\Windows\System32\wbem\WmiPrvSE.exe"
,12,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:18.469,,,,,,,,,,,-,,,"Registry object added or deleted:
RuleName: -
EventType: CreateKey
UtcTime: 2020-08-07 14:34:18.469
ProcessGuid: {297bc33e-65d0-5f2d-8207-000000000400}
ProcessId: 1648
Image: C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKU\S-1-5-21-1363495622-3806888128-621328882-1104\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Connections"
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:34:04.720,C:\Windows\System32\dfsrs.exe,,,,,,fe80:0:0:0:3816:b2ee:1b9b:324b,135,,NT AUTHORITY\SYSTEM,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:34:04.720
ProcessGuid: {9f85ce58-59ed-5f2b-4f00-000000000400}
ProcessId: 3596
Image: C:\Windows\System32\dfsrs.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: true
SourceIp: fe80:0:0:0:3816:b2ee:1b9b:324b
SourceHostname: -
SourcePort: 54222
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: fe80:0:0:0:3816:b2ee:1b9b:324b
DestinationHostname: -
DestinationPort: 135
DestinationPortName: -"
,3,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:35:19.697,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,10.10.10.5,80,,THESHIRE\pgustavo,-,,,"Network connection detected:
RuleName: -
UtcTime: 2020-08-07 14:35:19.697
ProcessGuid: {297bc33e-65d0-5f2d-8207-000000000400}
ProcessId: 1648
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: THESHIRE\pgustavo
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 172.18.39.5
SourceHostname: -
SourcePort: 65419
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.10.10.5
DestinationHostname: -
DestinationPort: 80
DestinationPortName: -"
,13,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:26.360,,,,,,,,,,,-,,,"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2020-08-07 14:33:26.360
ProcessGuid: {297bc33e-6546-5f2d-6f07-000000000400}
ProcessId: 3304
Image: C:\windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\IdentityCRL\NegativeCache\001800043CBFE885_S-1-5-21-1363495622-3806888128-621328882-1104\{C89E2069-AF13-46DB-9E39-216131494B87}\474a-87ad-2f9a87615fa3-dc1-tip.cloudapp.net_MBI_SSL\FailureType
Details: DWORD (0x00000000)"
,13,,Microsoft-Windows-Sysmon/Operational,,,,2020-08-07 14:33:26.360,,,,,,,,,,,-,,,"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2020-08-07 14:33:26.360
ProcessGuid: {297bc33e-6546-5f2d-6f07-000000000400}
ProcessId: 3304
Image: C:\windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\IdentityCRL\NegativeCache\001800043CBFE885_S-1-5-21-1363495622-3806888128-621328882-1104\{C89E2069-AF13-46DB-9E39-216131494B87}\474a-87ad-2f9a87615fa3-dc1-tip.cloudapp.net_MBI_SSL\StartedTime
Details: QWORD (0x01d66cc7-0x27d2efb3)"
